Article ID,Article Date,NYT section,Paragraph,Title,Fiction,Cyborg (positive),Decisions (positive),Education (positive),Entertain (positive),Healthcare (positive),Singularity (positive),Transportation (positive),Work (positive),Controling AI (negative),Cyborg (negative),Ethics (negative),Military (negative),Progress (negative),Singularity (negative),Work (negative),AI Mood,AI Relevance,Other (negative),Other (positive)
4fd3a2358eb7c8105d8e9d0e,2012-01-02 09:05:15 UTC,Technology,"The lanterns lining the steps at the nighttime parties were Google colors  red, yellow, blue and green  and oversized stuffed ottomans mimicked the office۪s beanbags, where engineers sit with laptops perched on their knees. Attendees could climb on the giant tricycle that Google Street View engineers ride to take photos or design their own Android robot T-shirts. A vending machine dispensed primary-colored juggling balls, bought by swiping Android cellphones.","Google Hones Its Advertising Message, Playing to Emotions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3333333333333335,  , about the android OS mascot 
4fd3a2418eb7c8105d8ea003,,Technology,THE assignment was one of the biggest challenges in the field of artificial intelligence: build a computer smart enough to beat grand champions at the game of “Jeopardy.”,Building the Team That Built Watson,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,5.0,  ,Can win at game shows.  
4fd3a2518eb7c8105d8ea0ec,2011-12-30 23:33:31 UTC,Technology,"Apple Had a Phone and Tablet in 1983jaymug.com | Almost three decades ago, someone designed a phone and tablet computer for Apple. There۪s even Quicken-type software.  Quentin HardyFirst Siri, Now Threat Detectionwired.com | A behind-the-scenes peek at what۪s next from the lab that developed Siri,Apple۪s personal virtual assistant.  Jenna WorthamThe Robot Hiring Boom Has Arrivedbigthink.com | A sardonic take on the Foxconn robot strategy.  Steve Lohr",Today's Scuttlebot: Ryan Gosling and Siri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.6666666666666665,  ,  
4fd3a2518eb7c8105d8ea156,2011-12-05 16:00:30 UTC,Arts,"Robot and Frank / United States (Director: Jake Schreier, Screenwriter: Christopher Ford)  A curmudgeonly older dad۪s grown children install a robot as his caretaker. Cast: Frank Langella, Susan Sarandon, James Marsden, Liv Tyler.Jonathan HessionClive Owen in Shadow Dancer.۝Shadow Dancer / Britain (Director: James Marsh, Screenwriter: Tom Bradby)  When a widow is arrested in an aborted bomb plot she must make hard choices to protect her son in this heart-wrenching thriller. Cast: Andrea Riseborough, Aidan Gillen, Domhnall Gleeson, with Gillian Anderson and Clive Owen.",Spike Lee and Other Big Names Make Sundance's List,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,2.6666666666666665,  , robot surrogate or stand-in in personal life 
4fd3a2608eb7c8105d8ea380,,Technology,"In Rio de Janeiro, I.B.M. is employing ground and airborne sensors, along with artificial intelligence software, for neighborhood-level disaster preparedness. The system, which is being developed by I.B.M. researchers, aims to predict heavy rains and mudslides up to 48 hours in advance and conduct evacuations before they occur — and avoid tragedies like the one last year, when a mudslide left more than 70 people dead and thousands homeless. Take Google’s robot car program, for example. The automated cars, each with a human along for the ride, have deftly navigated thousands of miles on California highways and city streets. The project — a research effort so far — uses a bundle of artificial intelligence technologies, as does Google’s search-and-ad business.",The Internet Gets Physical,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4.166666666666666,4.833333333333334,     ,predict heavy rains and mudslides up to 48 hours in advance and conduct evacuations before they occur  disaster prevention/preparedness search-and-ad  
4fd3a2658eb7c8105d8ea4ce,,Technology,"One idea being discussed is a curved-glass iPod that would wrap around the wrist; people could communicate with the device using Siri, the company’s artificial intelligence software. One idea being discussed is a curved-glass iPod that would wrap around the wrist; people could communicate with the device using Siri, the company’s artificial intelligence software.",Disruptions: Wearing Your Computer on Your Sleeve,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.166666666666667,3.6666666666666665,     ,    AI enhances devices 
4fd3a2728eb7c8105d8ea678,2012-01-29 11:00:38 UTC,Sports,"You’ll notice that even long-time AI champ Bill Belichick has hit a relative conservative streak, dropping to No. 2 in the career rankings. You’ll notice that even long-time AI champ Bill Belichick has hit a relative conservative streak, dropping to No. 2 in the career rankings.","On Fourth Down, Coaches Aren't Going for It",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.1666666666666665,     ,     
4fd3a2858eb7c8105d8ea934,2012-01-02 07:00:23 UTC,Business Day,"A company sues a former employee over 17,000 Twitter followers. An employer argues that employees should not be allowed to discuss their pay. A deadline looms for posting employee rights per the National Labor Relations Act. A boom in robot hiring has begun. CareerBuilder says employers are cautiously optimistic (PDF)۝ about hiring in 2012, but I۪m certain none of my children qualify for this job. A majority of employees are not taking all of their vacation time. Your employees may benefit from these tips on choosing the right health insurance plan. Michael Flatt explains how to give feedback that works: I quickly learned that the team felt alienated by scattershot criticism and a lack of recognition from the head office. Something had to change. The team and I designed a review system to evaluate each project on a 10-point scale. That transformed the feedback from random critiques to consistent, objective assessments.۝",This Week in Small Business: The Latino Opportunity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6666666666666665,2.6666666666666665,  ,  
4fd3a2858eb7c8105d8ea970,2011-12-25 17:30:32 UTC,Opinion,"The prospect of machines capable of following moral principles, let alone understanding them, seems as remote today as the word “robot” is old. Some technologists enthusiastically extrapolate from the observation that computing power doubles every 18 months to predict an imminent “technological singularity” in which a threshold for machines of superhuman intelligence will be suddenly surpassed. Many Singularitarians assume a lot, not the least of which is that intelligence is fundamentally a computational process. The techno-optimists among them also believe that such machines will be essentially friendly to human beings. I am skeptical about the Singularity, and even if “artificial intelligence” is not an oxymoron, “friendly A.I.” will require considerable scientific progress on a number of fronts.The neuro- and cognitive sciences are presently in a state of rapid development in which alternatives to the metaphor of mind as computer have gained ground. Dynamical systems theory, network science, statistical learning theory, developmental psychobiology and molecular neuroscience all challenge some foundational assumptions of A.I., and the last 50 years of cognitive science more generally. These new approaches analyze and exploit the complex causal structure of physically embodied and environmentally embedded systems, at every level, from molecular to social. They demonstrate the inadequacy of highly abstract algorithms operating on discrete symbols with fixed meanings to capture the adaptive flexibility of intelligent behavior. But despite undermining the idea that the mind is fundamentally a digital computer, these approaches have improved our ability to use computers for more and more robust simulations of intelligent agents — simulations that will increasingly control machines occupying our cognitive niche. If you don’t believe me, ask Siri. This is why, in my view, we need to think long and hard about machine morality. Many of my colleagues take the very idea of moral machines to be a kind of joke. Machines, they insist, do only what they are told to do. A bar-robbing robot would have to be instructed or constructed to do exactly that. On this view, morality is an issue only for creatures like us who can choose to do wrong. People are morally good only insofar as they must overcome the urge to do what is bad. We can be moral, they say, because we are free to choose our own paths. There are big themes here: freedom of will, human spontaneity and creativity, and the role of reason in making good choices — not to mention the nature of morality itself. Fully human-level moral agency, and all the responsibilities that come with it, requires developments in artificial intelligence or artificial life that remain, for now, in the domain of science fiction. And yet… The prospect of machines capable of following moral principles, let alone understanding them, seems as remote today as the word “robot” is old. Some technologists enthusiastically extrapolate from the observation that computing power doubles every 18 months to predict an imminent “technological singularity” in which a threshold for machines of superhuman intelligence will be suddenly surpassed. Many Singularitarians assume a lot, not the least of which is that intelligence is fundamentally a computational process. The techno-optimists among them also believe that such machines will be essentially friendly to human beings. I am skeptical about the Singularity, and even if “artificial intelligence” is not an oxymoron, “friendly A.I.” will require considerable scientific progress on a number of fronts.The neuro- and cognitive sciences are presently in a state of rapid development in which alternatives to the metaphor of mind as computer have gained ground. Dynamical systems theory, network science, statistical learning theory, developmental psychobiology and molecular neuroscience all challenge some foundational assumptions of A.I., and the last 50 years of cognitive science more generally. These new approaches analyze and exploit the complex causal structure of physically embodied and environmentally embedded systems, at every level, from molecular to social. They demonstrate the inadequacy of highly abstract algorithms operating on discrete symbols with fixed meanings to capture the adaptive flexibility of intelligent behavior. But despite undermining the idea that the mind is fundamentally a digital computer, these approaches have improved our ability to use computers for more and more robust simulations of intelligent agents — simulations that will increasingly control machines occupying our cognitive niche. If you don’t believe me, ask Siri. This is why, in my view, we need to think long and hard about machine morality. Many of my colleagues take the very idea of moral machines to be a kind of joke. Machines, they insist, do only what they are told to do. A bar-robbing robot would have to be instructed or constructed to do exactly that. On this view, morality is an issue only for creatures like us who can choose to do wrong. People are morally good only insofar as they must overcome the urge to do what is bad. We can be moral, they say, because we are free to choose our own paths. There are big themes here: freedom of will, human spontaneity and creativity, and the role of reason in making good choices — not to mention the nature of morality itself. Fully human-level moral agency, and all the responsibilities that come with it, requires developments in artificial intelligence or artificial life that remain, for now, in the domain of science fiction. And yet…",The Future of Moral Machines,1,2,0,1,0,1,0,0,0,1,0,8,0,3,1,0,2.888888888888889,4.5,"  singularity hype not being realized, inherent limitations of AI               ",friendly to human beings  AI enhances devices               
4fd3a2a48eb7c8105d8eace7,2012-01-10 10:08:59 UTC,U.S.,"But just as some coaches use the index early in the recruiting process to assess a recruit’s likely chance of admission – someone with a 185 AI might have a more difficult road to acceptance than someone with an AI of 220 – there is increasing temptation for admissions officers to at least be aware of an applicant’s Academic Index. “More and more people are going to look at those numbers as having more meaning than they should,” said Michael Goldberger, the Brown University athletic director who also spent 10 years as the university’s admissions director. “I don’t think any admissions officer is going to look at an application and say, ‘This person has a 223 AI and we need more people in that category.’ ” But just as some coaches use the index early in the recruiting process to assess a recruit’s likely chance of admission – someone with a 185 AI might have a more difficult road to acceptance than someone with an AI of 220 – there is increasing temptation for admissions officers to at least be aware of an applicant’s Academic Index. “More and more people are going to look at those numbers as having more meaning than they should,” said Michael Goldberger, the Brown University athletic director who also spent 10 years as the university’s admissions director. “I don’t think any admissions officer is going to look at an application and say, ‘This person has a 223 AI and we need more people in that category.’ ”",A Rare Glimpse Inside the Ivy League's Academic Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,1.0,           ,           
4fd3a2b18eb7c8105d8eaec1,2012-01-17 09:24:08 UTC,Opinion,"So, for the record: I don۪t use any social media; the only legit Twitter account is the robot announcing new posts on this blog. Oh, and I don۪t post comments on other peoples۪ blogs, either. Anyone posting other than in the column and on this blog claiming to be me is a fraud, and probably malicious. So, for the record: I don۪t use any social media; the only legit Twitter account is the robot announcing new posts on this blog. Oh, and I don۪t post comments on other peoples۪ blogs, either. Anyone posting other than in the column and on this blog claiming to be me is a fraud, and probably malicious.",The Golden Age Of Impersonation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,3.5,     ,     
4fd3a2b18eb7c8105d8eaf60,,U.S.,"The special “Future of Computing” issue of Science Times covers a range of topics envisioning what computers might be able to do in the future, from having artificial intelligence to curing cancer. The special section is introduced thus: The special “Future of Computing” issue of Science Times covers a range of topics envisioning what computers might be able to do in the future, from having artificial intelligence to curing cancer. The special section is introduced thus:",What's Next for Computing?,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,4.333333333333334,4.5,     ,     
4fd3a2b78eb7c8105d8eb0c7,2012-02-13 07:00:34 UTC,Business Day,"A miraculous NASA breakthrough could save millions of lives. A revolutionary large-wheeled robot is strong enough to tow a car and dexterous enough to open its trunk using the handle. Floating cities will be a reality within a decade. A new company tries to simplify event booking. Two entrepreneurs create a textbook case study of success. The Better Business Bureau unveils its top 10 scams of 2011, including: Some hotels are warning about a scam in which guests receive calls in the middle of the night purportedly from the desk clerk, who needs to verify your credit information. Of course, it isn۪t the desk clerk.۝ A couple of companies are bringing down the price of solar. Susan Cain explains how to succeed as an introvert: Introverts have to find the places where they are comfortable stretching themselves and pushing themselves a little bit, while giving themselves the recharge time that they need.۝ Jack in the Box introduces bacon milkshakes.",This Week in Small Business: The Bacon Milkshake,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,3.0,  ,A revolutionary large-wheeled robot is strong enough to tow a car and dexterous enough to open its trunk using the handle.  
4fd3a2f78eb7c8105d8eb9d9,2012-01-22 13:01:12 UTC,Technology,"The original HAL, introduced in 2008, helps patients who can۪t walk by monitoring the signals sent from their brains to their muscles. Sensors in HAL pick up these signals and then, essentially, walk for the person. The robot suit has been commercialized and is leased by hospitals and wellness centers in Japan.","Prototype: From One Tragedy, Tools to Fight the Next",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,4.333333333333333,  ,  
4fd3a32d8eb7c8105d8ec055,,Technology,"But the computer tools for gleaning knowledge and insights from the Internet era’s vast trove of unstructured data are fast gaining ground. At the forefront are the rapidly advancing techniques of artificial intelligence like natural-language processing, pattern recognition and machine learning.",Employment in the Age of Big Data,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,5.0,  ,AI is progressing  
4fd3a3338eb7c8105d8ec1f1,2012-02-06 10:30:30 UTC,Technology,"MyRobot, at first glance the most extreme social network, enables programmable robots that can reach the Internet to be monitored remotely, to offload computing tasks, and acquire new applications through an online store. There is no word yet if other robots in the network can like۝ their digital friend۪s new attributes. MyRobot claims that someday, if a connected stove, refrigerator and mixer all report heavy use and if sensors detect many people in the house, a dinner party might be inferred. A robot vacuum cleaner would be deployed the next morning to clean up.","Facebooks for Doctors, Lawyers and Robots",0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4.333333333333333,4.333333333333333,  ,  
4fd3a3338eb7c8105d8ec20a,,World,"The program, called Enhancing Intuitive Decision Making Through Implicit Learning, will be making available $3.85 million over four years to researchers who want to investigate how intuition works. Initial proposals are due April 15, and executives at more than a dozen companies specializing in fields like logistics, software and artificial intelligence have so far expressed interest in applying for the money. The program, called Enhancing Intuitive Decision Making Through Implicit Learning, will be making available $3.85 million over four years to researchers who want to investigate how intuition works. Initial proposals are due April 15, and executives at more than a dozen companies specializing in fields like logistics, software and artificial intelligence have so far expressed interest in applying for the money.",U.S. Navy Program to Study How Troops Use Intuition,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,     ,   investment in AI  
4fd3a3418eb7c8105d8ec436,2012-03-02 16:07:19 UTC,Technology,"Mr. Angle, 44, who has been at the forefront of robotics since he was a student at M.I.T., said Ava is one of the things in our pipeline that I am personally most excited about.۝ But he cautioned that the robot was still a prototype and would not report for any actual work duties before next year. Mr. Angle said that a tap on Ava۪s tablet screen could dispatch it to the right room and free doctors from the more mundane controls. Its mapping system, based partly on Microsoft۪s 3-D motion sensor for the Xbox, could enable the robot to hustle to the patient۪s bedside without slamming into obstacles. Frank Tobe, an independent analyst who publishes the Robot Report online, said that until Ava was equipped to pick up and handle objects, the robot would have limited uses. But he said the partnership with InTouch gave iRobot a much-needed toehold in health care. iRobot plans to invest $6 million in InTouch, and Mr. Tobe said by combining their technologies, the companies could produce devices at a much lower cost and attract more business. I like the idea that if you have a party, the robot can recognize faces, take drink orders, go back to the kitchen, load it up and then go back and find those people and deliver the drinks,۝ he said. I think that would be awesome.۝","For Robot Maker, the Future Is Getting Closer",0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,3.5833333333333335,4.0,           ,           AI offering assistance in social settings
4fd3a3418eb7c8105d8ec447,,Crosswords/Games,"You might have seen the terrific article that ran yesterday in The New York Times about Dr. Fill and his creator, the well-known constructor Matthew Ginsberg. Dr. Ginsberg, who earned a Ph.D. from Oxford and taught at Stanford, has written about artificial intelligence, so it was not a stretch by any means for him to write a program that could solve crossword puzzles. You might have seen the terrific article that ran yesterday in The New York Times about Dr. Fill and his creator, the well-known constructor Matthew Ginsberg. Dr. Ginsberg, who earned a Ph.D. from Oxford and taught at Stanford, has written about artificial intelligence, so it was not a stretch by any means for him to write a program that could solve crossword puzzles.",A.C.P.T. 2012: Meet Dr. Fill,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.166666666666667,4.666666666666667,     ,     
4fd3a34d8eb7c8105d8ec581,,Technology,"Before the tournament, Matthew Ginsberg, the creator of Dr. Fill and an expert in artificial intelligence, predicted a range of likely outcomes for his clever code. In simulations of 15 past tournaments, Dr. Fill finished on top three times. But at other times it stumbled. Before the tournament, Matthew Ginsberg, the creator of Dr. Fill and an expert in artificial intelligence, predicted a range of likely outcomes for his clever code. In simulations of 15 past tournaments, Dr. Fill finished on top three times. But at other times it stumbled.","In Crosswords, It's Man Over Machine, for Now",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.833333333333333,4.333333333333333,  inconsistent results   ,     
4fd3a34e8eb7c8105d8ec5d8,2012-02-08 11:24:11 UTC,Opinion,"I don۪t tweet, but I have a robot that does  all it does it tell followers that there۪s a new entry on this blog. For some marketing purposes I was told to check the number of followers, of which more in a moment; and this had me wasting some time on the math of Twitter followership. I don۪t tweet, but I have a robot that does  all it does it tell followers that there۪s a new entry on this blog. For some marketing purposes I was told to check the number of followers, of which more in a moment; and this had me wasting some time on the math of Twitter followership.",The Power (Law) of Twitter,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.333333333333333,3.5,     ,     social media
4fd3a35a8eb7c8105d8ec739,,Technology,"Dr. Daniel Kraft, executive director of the FutureMed program, pointed to a series of fast-changing technologies including biotechnology, nanotechnology, robotics, artificial intelligence and the surge in new data to mine for insights, or Big Data. “Exponential technologies are all around us,” Dr. Kraft said. But the core transferable technology, Dr. Kohn explained, was the artificial intelligence software that made it possible for Watson to read and understand 200 million digital pages, and deliver an answer within three seconds. In health care, Dr. Kohn said, “we are overwhelmed by information. And we’re only as good as what we know.” Dr. Daniel Kraft, executive director of the FutureMed program, pointed to a series of fast-changing technologies including biotechnology, nanotechnology, robotics, artificial intelligence and the surge in new data to mine for insights, or Big Data. “Exponential technologies are all around us,” Dr. Kraft said. But the core transferable technology, Dr. Kohn explained, was the artificial intelligence software that made it possible for Watson to read and understand 200 million digital pages, and deliver an answer within three seconds. In health care, Dr. Kohn said, “we are overwhelmed by information. And we’re only as good as what we know.”",The Future of High-Tech Health Care - and the Challenge,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,3.666666666666667,4.583333333333333,           There may be too much healthcare information for AI to learn, data extraction    Watson      
4fd3a35a8eb7c8105d8ec740,,Technology,"Big Data represents a number of developments in technology that have been brewing for years and are coming to a boil. They include an explosion of data and new kinds of data, like from the Web and sensor streams; faster, cheaper and new kinds of hardware, like in-memory data processing; and the rapid evolution of software tools, especially ones from the field of artificial intelligence, like machine learning and natural-language processing. Big Data represents a number of developments in technology that have been brewing for years and are coming to a boil. They include an explosion of data and new kinds of data, like from the Web and sensor streams; faster, cheaper and new kinds of hardware, like in-memory data processing; and the rapid evolution of software tools, especially ones from the field of artificial intelligence, like machine learning and natural-language processing.",IDC Sizes Up the Big Data Market,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666666666667,4.166666666666667,     ," machine learning, natural-language processing    "
4fd3a35b8eb7c8105d8ec807,2012-03-06 12:14:00 UTC,Unknown,"The quasi-cat, a headless prototype from the Pentagon-financed design firm Boston Dynamics, tore across a treadmill at 18 miles an hour, a speed record for a robot with legs, eclipsing the previous record of 13.1 m.p.h. set in 1989, my colleague John Markoff reported on Tuesday. The quasi-cat, a headless prototype from the Pentagon-financed design firm Boston Dynamics, tore across a treadmill at 18 miles an hour, a speed record for a robot with legs, eclipsing the previous record of 13.1 m.p.h. set in 1989, my colleague John Markoff reported on Tuesday.",Fascination and Fear as Robots Gain Speed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666666666667,4.833333333333334, fear    ," interest and investment in AI, progress in AI    "
4fd3a3888eb7c8105d8ecd38,2012-03-13 13:41:51 UTC,Autos,"Though the Robo-Glove, or K-Glove, as the device is internally known, may not be as striking a venture as a robot or moon rover, it may have the most immediate utility. Based on the robotic hand of Robonaut 2, the glove uses sensors, actuators and tensors that mimic the nerves, muscles and tendons of a human hand.",General Motors and NASA Pair Up to Design Interstellar Work Glove,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.0,4.666666666666667,  ,AI aids in space exploration Robo-glove may be able to mimic human hand 
4fd3a38a8eb7c8105d8ecf29,2012-02-24 12:00:53 UTC,Arts,"The fundamental metaphor is unchanged: the teenager succeeds as a robot pilot  that is, grows up  when anger or fear or libido becomes uncontrollable and the heroine-hero bursts through the limits put in place by controlling or concerned adults. That۪s the equation of many science-fiction stories, but the direct parallels to Evangelion۝ are unmistakable, including a pair of secondary pilots who could have been cloned from the earlier series. Lagrange,۝ though, is much lighter, without the angst and, so far, the off-the-deep-end philosophizing of Evangelion.۝ Rather than faceless, mute angelic destroyers, the enemy is a race of pretty-boy aliens whose interplanetary war has spread to Earth  they۪re like Duran Duran in space. In a nice touch that could be read as feminine or perhaps just humanistic, the heroine, Madoka, frets about the damage the robot battles do to her hometown (the coastal city of Kamogawa) and takes pains to land in empty lots or on top of abandoned buildings  addressing a concern many of us have felt as we watched one animated Japanese city after another being flattened.","Watchlist: 'Lagrange,' Anime With Echoes of 'Evangelion'",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.166666666666667,     ,     
4fd3a38a8eb7c8105d8ecf8c,2012-03-09 12:50:38 UTC,Opinion,"Sometimes Mr. Romney۪s Bush-like awkwardness results in pure gaffes: His $10,000 bet with Rick Perry, for instance. Sometimes it veers closer to endearing. In Mississippi last night, Mr. Romney tried to connect with Southern voters, and pulled off a great imitation of a robot trying to pass for a human.",Mitt Romney Likes Grits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.3333333333333333,  ,  
4fd3a3918eb7c8105d8ecfd9,,Technology,"FACTUAL also has offices in Shanghai and in Palo Alto, Calif., where Mr. Elbaz wants to add more talent from Silicon Valley. His first two employees in Palo Alto were Tim Chklovski, with a doctorate from M.I.T. in artificial intelligence, and Tyler Bell, who worked at Yahoo on maps after a decade at Oxford piecing together how ancient Rome became early Europe.","Just the Facts. Yes, All of Them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,2.6666666666666665,  ,  promising careers in AI
4fd3a3918eb7c8105d8ed00c,,Technology,"Siri is perfectly lovely bit of artificial intelligence, but she isn’t always cooperative. Ask Siri to book airplane tickets, make a dinner reservation or find a song on Pandora, and she politely declines. Siri is perfectly lovely bit of artificial intelligence, but she isn’t always cooperative. Ask Siri to book airplane tickets, make a dinner reservation or find a song on Pandora, and she politely declines.",A Voice App Unapologetically Unlike Siri,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2.833333333333333,4.5, uncooperative  limitations of AI  ,     
4fd3a3bb8eb7c8105d8ed618,,Technology,"DOCTOR FILL was created by Matthew Ginsberg, 56, who holds a Ph.D. from Oxford, taught at Stanford and wrote a book on artificial intelligence. The program has already excelled in most simulations of 15 past tournaments, finishing on top three times. It can complete easier puzzles in a minute; even lightning-fast human solvers take about three minutes. Hard puzzles may take three minutes, about half as long as human whizzes. “We’re at the point where the two approaches are about equal,” said Peter Norvig, an artificial intelligence expert and Google’s research director. “But people have real experience. A computer has a shadow of that experience.” “Games are a great motivator for artificial intelligence — they push things forward,” said David Ferrucci, the I.B.M. researcher who led the development of Watson, the “Jeopardy!” computer champion. “But what really matters is where it is taking us.”",The Computer's Next Conquest: Crosswords,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,4.444444444444445,   inherent limitations of AI     ,        
4fd3a3dc8eb7c8105d8ed9b4,,Technology,"Dr. Pearl, 75, a professor at the University of California, Los Angeles, is being honored for his contributions to the development of artificial intelligence. In the 1970s and 1980s, the dominant approach to artificial intelligence was to try to capture the process of human judgment in rules a computer could use. They were called rules-based expert systems. Dr. Pearl championed a different approach of letting computers calculate probable outcomes and answers. It helped shift the pursuit of artificial intelligence onto more favorable terrain for computing. “It allowed us to learn from the data rather than write down rules of logic,” said Peter Norvig, an artificial intelligence expert and research director at Google. “It really opened things up.” Dr. Pearl’s work on Bayesian networks — named for the 18th-century English mathematician Thomas Bayes — provided “a basic calculus for reasoning with uncertain information, which is everywhere in the real world,” said Stuart Russell, a professor of computer science at the University of California, Berkeley. “That was a very big step for artificial intelligence.” Dr. Pearl, 75, a professor at the University of California, Los Angeles, is being honored for his contributions to the development of artificial intelligence. In the 1970s and 1980s, the dominant approach to artificial intelligence was to try to capture the process of human judgment in rules a computer could use. They were called rules-based expert systems. Dr. Pearl championed a different approach of letting computers calculate probable outcomes and answers. It helped shift the pursuit of artificial intelligence onto more favorable terrain for computing. “It allowed us to learn from the data rather than write down rules of logic,” said Peter Norvig, an artificial intelligence expert and research director at Google. “It really opened things up.” Dr. Pearl’s work on Bayesian networks — named for the 18th-century English mathematician Thomas Bayes — provided “a basic calculus for reasoning with uncertain information, which is everywhere in the real world,” said Stuart Russell, a professor of computer science at the University of California, Berkeley. “That was a very big step for artificial intelligence.”",A Turing Award for Helping Make Computers Smarter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5666666666666664,4.2333333333333325,                             ,     capture the process of human judgment in rules a computer could use       science enhancing AI progress                 
4fd3a3dc8eb7c8105d8ed9b5,2012-03-25 13:58:01 UTC,Technology,"Is this one more step, a quickening step, toward the day when robots put many of us out of work? Most  roboticists don۪t see the coming robot invasion that way. Last week Amazon, the online retailer, announced it was buying a robot maker called Kiva Systems  for $775 million in cash. Before you get excited that Amazon may  offer  a robot that can tuck you into bed at night and read Kindle books to you, this isn۪t that kind of robot company. Instead, Kiva Systems۪ orange  robots are designed to move around warehouses and  stock shelves. We are starting to see robots on the battlefield. We could eventually have robot police officers  and firefighters, robotic guides, robot doctors, maybe even robotic journalists.","Disruptions: At Amazon, the Robot World Comes a Little Closer ",0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,3,3.0,4.222222222222222,        ,        
4fd3a3dd8eb7c8105d8edad3,2012-04-16 07:00:55 UTC,Opinion,"This menacing menagerie may be of little interest to my patient, who will urgently desire some understanding of why he or she suffers. In 1866, the Frenchman B̩n̩dict-Augustin Morel suggested severe anxiety was due to a dysfunction in the autonomic nervous system; others followed his lead and set out to examine problems in the brain, heart and lungs. From this perspective, Will Robinson۪s robot was on the blink, and sometimes that is surely so.",In the Arcadian Woods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.3333333333333333,  ,incoherent  
4fd3a3e38eb7c8105d8edb6d,2012-03-30 19:52:48 UTC,Technology,"Look How High This Robot Can Jump!KOTTKE.ORG |Boy, can this robot jump. David Gallagher",Today's Scuttlebot: Facebook Ban and Jumping Robot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,  ,  
4fd3a3ea8eb7c8105d8ede1a,,Opinion,"Recent work in philosophy, psychology and artificial intelligence has suggested an alternative picture that rejects the idea that languages are stable abstract objects that we learn and then use.  According to the alternative “dynamic” picture, human languages are one-off things that we build “on the fly” on a conversation-by-conversation basis; we can call these one-off fleeting languages microlanguages.  Importantly, this picture rejects the idea that words are relatively stable things with fixed meanings that we come to learn. Rather, word meanings themselves are dynamic — they shift from microlanguage to microlanguage.Shifts of meaning do not merely occur between conversations; they also occur within conversations — in fact conversations are often designed to help this shifting take place.  That is, when we engage in conversation, much of what we say does not involve making claims about the world but involves instructing our communicative partners how to adjust word meanings for the purposes of our conversation. Recent work in philosophy, psychology and artificial intelligence has suggested an alternative picture that rejects the idea that languages are stable abstract objects that we learn and then use.  According to the alternative “dynamic” picture, human languages are one-off things that we build “on the fly” on a conversation-by-conversation basis; we can call these one-off fleeting languages microlanguages.  Importantly, this picture rejects the idea that words are relatively stable things with fixed meanings that we come to learn. Rather, word meanings themselves are dynamic — they shift from microlanguage to microlanguage.Shifts of meaning do not merely occur between conversations; they also occur within conversations — in fact conversations are often designed to help this shifting take place.  That is, when we engage in conversation, much of what we say does not involve making claims about the world but involves instructing our communicative partners how to adjust word meanings for the purposes of our conversation.",The Living Word,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.666666666666667,4.166666666666667,     ,  AI provides insight into language  Conversations. study of language
